DATE, MESS_DATUM, QUALITAETS_NIVEAU, LUFTTEMPERATUR,DAMPFDRUCK,BEDECKUNGSGRAD,LUFTDRUCK_STATIONSHOEHE,REL_FEUCHTE, WINDGESCHWINDIGKEIT, LUFTTEMPERATUR_MAXIMUM,LUFTTEMPERATUR_MINIMUM,LUFTTEMP_AM_ERDB_MINIMUM, WINDSPITZE_MAXIMUM, NIEDERSCHLAGSHOEHE,NIEDERSCHLAGSHOEHE_IND,SONNENSCHEINDAUER, SCHNEEHOEHE
21.09.1991,19910921,-999,   -999,  -999,  -999,    -999,    -999,   1.8,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
22.09.1991,19910922,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,  13.9,  -999,-999,     -999,-999
23.09.1991,19910923,-999,   -999,  -999,  -999,    -999,    -999,   2.4,   -999,   -999,   -999,  10.8,  -999,-999,     -999,-999
24.09.1991,19910924,-999,   -999,  -999,  -999,    -999,    -999,   2.1,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
25.09.1991,19910925,-999,   -999,  -999,  -999,    -999,    -999,   1.8,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
26.09.1991,19910926,-999,   -999,  -999,  -999,    -999,    -999,   3.1,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
27.09.1991,19910927,-999,   -999,  -999,  -999,    -999,    -999,   3.7,   -999,   -999,   -999,  11.3,  -999,-999,     -999,-999
28.09.1991,19910928,-999,   -999,  -999,  -999,    -999,    -999,   2.0,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
29.09.1991,19910929,-999,   -999,  -999,  -999,    -999,    -999,   3.0,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
30.09.1991,19910930,-999,   -999,  -999,  -999,    -999,    -999,   2.3,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
01.10.1991,19911001,-999,   -999,  -999,  -999,    -999,    -999,   2.6,   -999,   -999,   -999,  10.8,  -999,-999,     -999,-999
02.10.1991,19911002,-999,   -999,  -999,  -999,    -999,    -999,   5.8,   -999,   -999,   -999,  18.5,  -999,-999,     -999,-999
03.10.1991,19911003,-999,   -999,  -999,  -999,    -999,    -999,   1.2,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
04.10.1991,19911004,-999,   -999,  -999,  -999,    -999,    -999,   1.2,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
05.10.1991,19911005,-999,   -999,  -999,  -999,    -999,    -999,   1.7,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
06.10.1991,19911006,-999,   -999,  -999,  -999,    -999,    -999,   1.2,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
07.10.1991,19911007,-999,   -999,  -999,  -999,    -999,    -999,   0.8,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
08.10.1991,19911008,-999,   -999,  -999,  -999,    -999,    -999,   3.4,   -999,   -999,   -999,  14.9,  -999,-999,     -999,-999
09.10.1991,19911009,-999,   -999,  -999,  -999,    -999,    -999,   0.9,   -999,   -999,   -999,   3.6,  -999,-999,     -999,-999
10.10.1991,19911010,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
11.10.1991,19911011,-999,   -999,  -999,  -999,    -999,    -999,   2.1,   -999,   -999,   -999,   9.8,  -999,-999,     -999,-999
12.10.1991,19911012,-999,   -999,  -999,  -999,    -999,    -999,   1.8,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
13.10.1991,19911013,-999,   -999,  -999,  -999,    -999,    -999,   1.0,   -999,   -999,   -999,   3.6,  -999,-999,     -999,-999
14.10.1991,19911014,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   7.7,  -999,-999,     -999,-999
15.10.1991,19911015,-999,   -999,  -999,  -999,    -999,    -999,   0.9,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
16.10.1991,19911016,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
17.10.1991,19911017,-999,   -999,  -999,  -999,    -999,    -999,   3.2,   -999,   -999,   -999,  12.3,  -999,-999,     -999,-999
18.10.1991,19911018,-999,   -999,  -999,  -999,    -999,    -999,   5.5,   -999,   -999,   -999,  15.9,  -999,-999,     -999,-999
19.10.1991,19911019,-999,   -999,  -999,  -999,    -999,    -999,   3.0,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
20.10.1991,19911020,-999,   -999,  -999,  -999,    -999,    -999,   3.4,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
21.10.1991,19911021,-999,   -999,  -999,  -999,    -999,    -999,   1.5,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
22.10.1991,19911022,-999,   -999,  -999,  -999,    -999,    -999,   1.9,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
23.10.1991,19911023,-999,   -999,  -999,  -999,    -999,    -999,   3.0,   -999,   -999,   -999,  10.3,  -999,-999,     -999,-999
24.10.1991,19911024,-999,   -999,  -999,  -999,    -999,    -999,   1.8,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
25.10.1991,19911025,-999,   -999,  -999,  -999,    -999,    -999,   2.7,   -999,   -999,   -999,   7.7,  -999,-999,     -999,-999
26.10.1991,19911026,-999,   -999,  -999,  -999,    -999,    -999,   2.7,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
27.10.1991,19911027,-999,   -999,  -999,  -999,    -999,    -999,   1.8,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
28.10.1991,19911028,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
29.10.1991,19911029,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
30.10.1991,19911030,-999,   -999,  -999,  -999,    -999,    -999,   1.0,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
31.10.1991,19911031,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
01.11.1991,19911101,-999,   -999,  -999,  -999,    -999,    -999,   2.1,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
02.11.1991,19911102,-999,   -999,  -999,  -999,    -999,    -999,   3.4,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
03.11.1991,19911103,-999,   -999,  -999,  -999,    -999,    -999,   4.7,   -999,   -999,   -999,   9.8,  -999,-999,     -999,-999
04.11.1991,19911104,-999,   -999,  -999,  -999,    -999,    -999,   2.9,   -999,   -999,   -999,  11.8,  -999,-999,     -999,-999
05.11.1991,19911105,-999,   -999,  -999,  -999,    -999,    -999,   4.6,   -999,   -999,   -999,  17.5,  -999,-999,     -999,-999
06.11.1991,19911106,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,   9.3,  -999,-999,     -999,-999
07.11.1991,19911107,-999,   -999,  -999,  -999,    -999,    -999,   4.4,   -999,   -999,   -999,  14.4,  -999,-999,     -999,-999
08.11.1991,19911108,-999,   -999,  -999,  -999,    -999,    -999,   5.6,   -999,   -999,   -999,  12.3,  -999,-999,     -999,-999
09.11.1991,19911109,-999,   -999,  -999,  -999,    -999,    -999,   4.8,   -999,   -999,   -999,  12.9,  -999,-999,     -999,-999
10.11.1991,19911110,-999,   -999,  -999,  -999,    -999,    -999,   3.7,   -999,   -999,   -999,   9.8,  -999,-999,     -999,-999
11.11.1991,19911111,-999,   -999,  -999,  -999,    -999,    -999,   2.1,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
12.11.1991,19911112,-999,   -999,  -999,  -999,    -999,    -999,   3.2,   -999,   -999,   -999,  10.3,  -999,-999,     -999,-999
13.11.1991,19911113,-999,   -999,  -999,  -999,    -999,    -999,   3.2,   -999,   -999,   -999,   9.3,  -999,-999,     -999,-999
14.11.1991,19911114,-999,   -999,  -999,  -999,    -999,    -999,   2.0,   -999,   -999,   -999,   7.7,  -999,-999,     -999,-999
15.11.1991,19911115,-999,   -999,  -999,  -999,    -999,    -999,   2.7,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
16.11.1991,19911116,-999,   -999,  -999,  -999,    -999,    -999,   3.3,   -999,   -999,   -999,  10.8,  -999,-999,     -999,-999
17.11.1991,19911117,-999,   -999,  -999,  -999,    -999,    -999,   3.6,   -999,   -999,   -999,   9.3,  -999,-999,     -999,-999
18.11.1991,19911118,-999,   -999,  -999,  -999,    -999,    -999,   2.7,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
19.11.1991,19911119,-999,   -999,  -999,  -999,    -999,    -999,   2.8,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
20.11.1991,19911120,-999,   -999,  -999,  -999,    -999,    -999,   2.6,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
21.11.1991,19911121,-999,   -999,  -999,  -999,    -999,    -999,   5.0,   -999,   -999,   -999,   9.8,  -999,-999,     -999,-999
22.11.1991,19911122,-999,   -999,  -999,  -999,    -999,    -999,   1.5,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
23.11.1991,19911123,-999,   -999,  -999,  -999,    -999,    -999,-999,   -999,   -999,   -999,  -999,  -999,-999,     -999,-999
24.11.1991,19911124,-999,   -999,  -999,  -999,    -999,    -999,-999,   -999,   -999,   -999,  -999,  -999,-999,     -999,-999
25.11.1991,19911125,-999,   -999,  -999,  -999,    -999,    -999,   1.0,   -999,   -999,   -999,   4.6,  -999,-999,     -999,-999
26.11.1991,19911126,-999,   -999,  -999,  -999,    -999,    -999,   2.0,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
27.11.1991,19911127,-999,   -999,  -999,  -999,    -999,    -999,   2.2,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
28.11.1991,19911128,-999,   -999,  -999,  -999,    -999,    -999,   0.9,   -999,   -999,   -999,   3.6,  -999,-999,     -999,-999
29.11.1991,19911129,-999,   -999,  -999,  -999,    -999,    -999,   1.2,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
30.11.1991,19911130,-999,   -999,  -999,  -999,    -999,    -999,   2.2,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
01.12.1991,19911201,-999,   -999,  -999,  -999,    -999,    -999,   1.6,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
02.12.1991,19911202,-999,   -999,  -999,  -999,    -999,    -999,   0.3,   -999,   -999,   -999,   3.1,  -999,-999,     -999,-999
03.12.1991,19911203,-999,   -999,  -999,  -999,    -999,    -999,   0.3,   -999,   -999,   -999,   2.6,  -999,-999,     -999,-999
04.12.1991,19911204,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
05.12.1991,19911205,-999,   -999,  -999,  -999,    -999,    -999,   2.3,   -999,   -999,   -999,   7.7,  -999,-999,     -999,-999
06.12.1991,19911206,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
07.12.1991,19911207,-999,   -999,  -999,  -999,    -999,    -999,   3.9,   -999,   -999,   -999,   9.8,  -999,-999,     -999,-999
08.12.1991,19911208,-999,   -999,  -999,  -999,    -999,    -999,   2.4,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
09.12.1991,19911209,-999,   -999,  -999,  -999,    -999,    -999,   2.1,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
10.12.1991,19911210,-999,   -999,  -999,  -999,    -999,    -999,   2.2,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
11.12.1991,19911211,-999,   -999,  -999,  -999,    -999,    -999,   1.2,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
12.12.1991,19911212,-999,   -999,  -999,  -999,    -999,    -999,   0.6,   -999,   -999,   -999,   3.1,  -999,-999,     -999,-999
13.12.1991,19911213,-999,   -999,  -999,  -999,    -999,    -999,   0.2,   -999,   -999,   -999,   1.5,  -999,-999,     -999,-999
14.12.1991,19911214,-999,   -999,  -999,  -999,    -999,    -999,   0.3,   -999,   -999,   -999,   2.1,  -999,-999,     -999,-999
15.12.1991,19911215,-999,   -999,  -999,  -999,    -999,    -999,   0.1,   -999,   -999,   -999,   2.1,  -999,-999,     -999,-999
16.12.1991,19911216,-999,   -999,  -999,  -999,    -999,    -999,   0.4,   -999,   -999,   -999,   2.6,  -999,-999,     -999,-999
17.12.1991,19911217,-999,   -999,  -999,  -999,    -999,    -999,   2.6,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
18.12.1991,19911218,-999,   -999,  -999,  -999,    -999,    -999,   6.4,   -999,   -999,   -999,  19.0,  -999,-999,     -999,-999
19.12.1991,19911219,-999,   -999,  -999,  -999,    -999,    -999,   4.0,   -999,   -999,   -999,  10.8,  -999,-999,     -999,-999
20.12.1991,19911220,-999,   -999,  -999,  -999,    -999,    -999,   6.4,   -999,   -999,   -999,  17.5,  -999,-999,     -999,-999
21.12.1991,19911221,-999,   -999,  -999,  -999,    -999,    -999,   3.9,   -999,   -999,   -999,  12.3,  -999,-999,     -999,-999
22.12.1991,19911222,-999,   -999,  -999,  -999,    -999,    -999,   3.5,   -999,   -999,   -999,  11.3,  -999,-999,     -999,-999
23.12.1991,19911223,-999,   -999,  -999,  -999,    -999,    -999,   6.8,   -999,   -999,   -999,  19.5,  -999,-999,     -999,-999
24.12.1991,19911224,-999,   -999,  -999,  -999,    -999,    -999,   6.7,   -999,   -999,   -999,  16.5,  -999,-999,     -999,-999
25.12.1991,19911225,-999,   -999,  -999,  -999,    -999,    -999,   3.6,   -999,   -999,   -999,   9.3,  -999,-999,     -999,-999
26.12.1991,19911226,-999,   -999,  -999,  -999,    -999,    -999,   6.3,   -999,   -999,   -999,  19.0,  -999,-999,     -999,-999
27.12.1991,19911227,-999,   -999,  -999,  -999,    -999,    -999,   6.2,   -999,   -999,   -999,  18.0,  -999,-999,     -999,-999
28.12.1991,19911228,-999,   -999,  -999,  -999,    -999,    -999,   1.9,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
29.12.1991,19911229,-999,   -999,  -999,  -999,    -999,    -999,   0.5,   -999,   -999,   -999,   2.1,  -999,-999,     -999,-999
30.12.1991,19911230,-999,   -999,  -999,  -999,    -999,    -999,   1.5,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
31.12.1991,19911231,-999,   -999,  -999,  -999,    -999,    -999,   1.0,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
01.01.1992,19920101,-999,   -999,  -999,  -999,    -999,    -999,   1.5,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
02.01.1992,19920102,-999,   -999,  -999,  -999,    -999,    -999,   1.6,   -999,   -999,   -999,   3.6,  -999,-999,     -999,-999
03.01.1992,19920103,-999,   -999,  -999,  -999,    -999,    -999,   1.2,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
04.01.1992,19920104,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,   4.6,  -999,-999,     -999,-999
05.01.1992,19920105,-999,   -999,  -999,  -999,    -999,    -999,   1.6,   -999,   -999,   -999,   4.6,  -999,-999,     -999,-999
06.01.1992,19920106,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
07.01.1992,19920107,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
08.01.1992,19920108,-999,   -999,  -999,  -999,    -999,    -999,   2.2,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
09.01.1992,19920109,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,   7.7,  -999,-999,     -999,-999
10.01.1992,19920110,-999,   -999,  -999,  -999,    -999,    -999,   1.8,   -999,   -999,   -999,   9.8,  -999,-999,     -999,-999
11.01.1992,19920111,-999,   -999,  -999,  -999,    -999,    -999,   1.2,   -999,   -999,   -999,   4.6,  -999,-999,     -999,-999
12.01.1992,19920112,-999,   -999,  -999,  -999,    -999,    -999,   2.8,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
13.01.1992,19920113,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
14.01.1992,19920114,-999,   -999,  -999,  -999,    -999,    -999,   2.7,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
15.01.1992,19920115,-999,   -999,  -999,  -999,    -999,    -999,   3.2,   -999,   -999,   -999,  10.3,  -999,-999,     -999,-999
16.01.1992,19920116,-999,   -999,  -999,  -999,    -999,    -999,   3.0,   -999,   -999,   -999,  14.4,  -999,-999,     -999,-999
17.01.1992,19920117,-999,   -999,  -999,  -999,    -999,    -999,   5.0,   -999,   -999,   -999,  11.7,  -999,-999,     -999,-999
18.01.1992,19920118,-999,   -999,  -999,  -999,    -999,    -999,   2.7,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
19.01.1992,19920119,-999,   -999,  -999,  -999,    -999,    -999,   3.8,   -999,   -999,   -999,   9.3,  -999,-999,     -999,-999
20.01.1992,19920120,-999,   -999,  -999,  -999,    -999,    -999,   3.1,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
21.01.1992,19920121,-999,   -999,  -999,  -999,    -999,    -999,   2.9,   -999,   -999,   -999,  12.3,  -999,-999,     -999,-999
22.01.1992,19920122,-999,   -999,  -999,  -999,    -999,    -999,   2.4,   -999,   -999,   -999,  10.1,  -999,-999,     -999,-999
23.01.1992,19920123,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
24.01.1992,19920124,-999,   -999,  -999,  -999,    -999,    -999,   0.9,   -999,   -999,   -999,   3.1,  -999,-999,     -999,-999
25.01.1992,19920125,-999,   -999,  -999,  -999,    -999,    -999,   0.7,   -999,   -999,   -999,   2.1,  -999,-999,     -999,-999
26.01.1992,19920126,-999,   -999,  -999,  -999,    -999,    -999,   1.5,   -999,   -999,   -999,   2.6,  -999,-999,     -999,-999
27.01.1992,19920127,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
28.01.1992,19920128,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
29.01.1992,19920129,-999,   -999,  -999,  -999,    -999,    -999,   1.0,   -999,   -999,   -999,   3.6,  -999,-999,     -999,-999
30.01.1992,19920130,-999,   -999,  -999,  -999,    -999,    -999,   1.0,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
31.01.1992,19920131,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
01.02.1992,19920201,-999,   -999,  -999,  -999,    -999,    -999,   0.9,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
02.02.1992,19920202,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
03.02.1992,19920203,-999,   -999,  -999,  -999,    -999,    -999,   4.1,   -999,   -999,   -999,  13.4,  -999,-999,     -999,-999
04.02.1992,19920204,-999,   -999,  -999,  -999,    -999,    -999,   4.9,   -999,   -999,   -999,  13.4,  -999,-999,     -999,-999
05.02.1992,19920205,-999,   -999,  -999,  -999,    -999,    -999,   4.6,   -999,   -999,   -999,  14.4,  -999,-999,     -999,-999
06.02.1992,19920206,-999,   -999,  -999,  -999,    -999,    -999,   4.1,   -999,   -999,   -999,  13.4,  -999,-999,     -999,-999
07.02.1992,19920207,-999,   -999,  -999,  -999,    -999,    -999,   1.7,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
08.02.1992,19920208,-999,   -999,  -999,  -999,    -999,    -999,   0.8,   -999,   -999,   -999,   3.6,  -999,-999,     -999,-999
09.02.1992,19920209,-999,   -999,  -999,  -999,    -999,    -999,   1.4,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
10.02.1992,19920210,-999,   -999,  -999,  -999,    -999,    -999,   2.3,   -999,   -999,   -999,  12.9,  -999,-999,     -999,-999
11.02.1992,19920211,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,  10.8,  -999,-999,     -999,-999
12.02.1992,19920212,-999,   -999,  -999,  -999,    -999,    -999,   2.6,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
13.02.1992,19920213,-999,   -999,  -999,  -999,    -999,    -999,   2.6,   -999,   -999,   -999,   9.3,  -999,-999,     -999,-999
14.02.1992,19920214,-999,   -999,  -999,  -999,    -999,    -999,   3.5,   -999,   -999,   -999,  11.3,  -999,-999,     -999,-999
15.02.1992,19920215,-999,   -999,  -999,  -999,    -999,    -999,   3.7,   -999,   -999,   -999,  10.8,  -999,-999,     -999,-999
16.02.1992,19920216,-999,   -999,  -999,  -999,    -999,    -999,   4.7,   -999,   -999,   -999,  14.4,  -999,-999,     -999,-999
17.02.1992,19920217,-999,   -999,  -999,  -999,    -999,    -999,   4.5,   -999,   -999,   -999,  11.8,  -999,-999,     -999,-999
18.02.1992,19920218,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,   7.7,  -999,-999,     -999,-999
19.02.1992,19920219,-999,   -999,  -999,  -999,    -999,    -999,   2.6,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
20.02.1992,19920220,-999,   -999,  -999,  -999,    -999,    -999,   2.5,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
21.02.1992,19920221,-999,   -999,  -999,  -999,    -999,    -999,   3.5,   -999,   -999,   -999,   9.3,  -999,-999,     -999,-999
22.02.1992,19920222,-999,   -999,  -999,  -999,    -999,    -999,   2.3,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
23.02.1992,19920223,-999,   -999,  -999,  -999,    -999,    -999,   2.3,   -999,   -999,   -999,  10.3,  -999,-999,     -999,-999
24.02.1992,19920224,-999,   -999,  -999,  -999,    -999,    -999,   2.3,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
25.02.1992,19920225,-999,   -999,  -999,  -999,    -999,    -999,   1.0,   -999,   -999,   -999,   4.6,  -999,-999,     -999,-999
26.02.1992,19920226,-999,   -999,  -999,  -999,    -999,    -999,   0.7,   -999,   -999,   -999,   3.1,  -999,-999,     -999,-999
27.02.1992,19920227,-999,   -999,  -999,  -999,    -999,    -999,   0.6,   -999,   -999,   -999,   2.6,  -999,-999,     -999,-999
28.02.1992,19920228,-999,   -999,  -999,  -999,    -999,    -999,   0.8,   -999,   -999,   -999,   3.6,  -999,-999,     -999,-999
29.02.1992,19920229,-999,   -999,  -999,  -999,    -999,    -999,   0.5,   -999,   -999,   -999,   2.6,  -999,-999,     -999,-999
01.03.1992,19920301,-999,   -999,  -999,  -999,    -999,    -999,   0.8,   -999,   -999,   -999,   3.1,  -999,-999,     -999,-999
02.03.1992,19920302,-999,   -999,  -999,  -999,    -999,    -999,   3.0,   -999,   -999,   -999,  14.4,  -999,-999,     -999,-999
03.03.1992,19920303,-999,   -999,  -999,  -999,    -999,    -999,   3.6,   -999,   -999,   -999,  13.9,  -999,-999,     -999,-999
04.03.1992,19920304,-999,   -999,  -999,  -999,    -999,    -999,   1.5,   -999,   -999,   -999,   5.1,  -999,-999,     -999,-999
05.03.1992,19920305,-999,   -999,  -999,  -999,    -999,    -999,   1.6,   -999,   -999,   -999,   7.7,  -999,-999,     -999,-999
06.03.1992,19920306,-999,   -999,  -999,  -999,    -999,    -999,   1.3,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
07.03.1992,19920307,-999,   -999,  -999,  -999,    -999,    -999,   2.0,   -999,   -999,   -999,   6.7,  -999,-999,     -999,-999
08.03.1992,19920308,-999,   -999,  -999,  -999,    -999,    -999,   1.9,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
09.03.1992,19920309,-999,   -999,  -999,  -999,    -999,    -999,   1.3,   -999,   -999,   -999,   4.6,  -999,-999,     -999,-999
10.03.1992,19920310,-999,   -999,  -999,  -999,    -999,    -999,   1.7,   -999,   -999,   -999,   5.7,  -999,-999,     -999,-999
11.03.1992,19920311,-999,   -999,  -999,  -999,    -999,    -999,   3.5,   -999,   -999,   -999,  18.5,  -999,-999,     -999,-999
12.03.1992,19920312,-999,   -999,  -999,  -999,    -999,    -999,   7.1,   -999,   -999,   -999,  21.1,  -999,-999,     -999,-999
13.03.1992,19920313,-999,   -999,  -999,  -999,    -999,    -999,  12.4,   -999,   -999,   -999,  27.3,  -999,-999,     -999,-999
14.03.1992,19920314,-999,   -999,  -999,  -999,    -999,    -999,   5.2,   -999,   -999,   -999,  16.5,  -999,-999,     -999,-999
15.03.1992,19920315,-999,   -999,  -999,  -999,    -999,    -999,   4.5,   -999,   -999,   -999,  19.5,  -999,-999,     -999,-999
16.03.1992,19920316,-999,   -999,  -999,  -999,    -999,    -999,   3.8,   -999,   -999,   -999,  13.4,  -999,-999,     -999,-999
17.03.1992,19920317,-999,   -999,  -999,  -999,    -999,    -999,   1.1,   -999,   -999,   -999,   4.1,  -999,-999,     -999,-999
18.03.1992,19920318,-999,   -999,  -999,  -999,    -999,    -999,   1.7,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
19.03.1992,19920319,-999,   -999,  -999,  -999,    -999,    -999,   1.5,   -999,   -999,   -999,   6.2,  -999,-999,     -999,-999
20.03.1992,19920320,-999,   -999,  -999,  -999,    -999,    -999,   2.4,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
21.03.1992,19920321,-999,   -999,  -999,  -999,    -999,    -999,   4.6,   -999,   -999,   -999,  28.8,  -999,-999,     -999,-999
22.03.1992,19920322,-999,   -999,  -999,  -999,    -999,    -999,   6.1,   -999,   -999,   -999,  20.1,  -999,-999,     -999,-999
23.03.1992,19920323,-999,   -999,  -999,  -999,    -999,    -999,   3.3,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
24.03.1992,19920324,-999,   -999,  -999,  -999,    -999,    -999,   1.8,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
25.03.1992,19920325,-999,   -999,  -999,  -999,    -999,    -999,   4.0,   -999,   -999,   -999,  11.8,  -999,-999,     -999,-999
26.03.1992,19920326,-999,   -999,  -999,  -999,    -999,    -999,   2.4,   -999,   -999,   -999,   7.2,  -999,-999,     -999,-999
27.03.1992,19920327,-999,   -999,  -999,  -999,    -999,    -999,   2.1,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
28.03.1992,19920328,-999,   -999,  -999,  -999,    -999,    -999,   4.3,   -999,   -999,   -999,  13.4,  -999,-999,     -999,-999
29.03.1992,19920329,-999,   -999,  -999,  -999,    -999,    -999,   3.4,   -999,   -999,   -999,  13.4,  -999,-999,     -999,-999
30.03.1992,19920330,-999,   -999,  -999,  -999,    -999,    -999,   4.3,   -999,   -999,   -999,   8.7,  -999,-999,     -999,-999
31.03.1992,19920331,-999,   -999,  -999,  -999,    -999,    -999,   6.3,   -999,   -999,   -999,  12.9,  -999,-999,     -999,-999
01.04.1992,19920401,-999,   -999,  -999,  -999,    -999,    -999,   3.4,   -999,   -999,   -999,  12.3,  -999,-999,     -999,-999
02.04.1992,19920402,-999,   -999,  -999,  -999,    -999,    -999,   1.9,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
03.04.1992,19920403,-999,   -999,  -999,  -999,    -999,    -999,   2.4,   -999,   -999,   -999,   8.2,  -999,-999,     -999,-999
